Sex,Marital status,Age,Education,Income,Occupation,Settlement size
1.0,1.0,0.20754716981132076,0.5,0.4993423735725938,1.0,0.5
1.0,1.0,0.169811320754717,0.5,0.37842577487765094,0.5,1.0
0.0,0.0,0.22641509433962265,0.0,0.577028955954323,1.0,1.0
0.0,0.0,0.18867924528301888,0.0,0.2912979200652529,0.5,1.0
0.0,0.0,0.7169811320754718,0.5,0.38118372756933117,0.5,0.5
0.0,0.0,0.679245283018868,0.5,0.41176590538336055,0.5,0.5
1.0,1.0,0.2830188679245283,0.5,0.17963907014681893,0.0,0.0
0.0,0.0,0.037735849056603765,0.0,0.4733176998368679,0.5,0.5
0.0,0.0,0.679245283018868,0.5,0.6596553833605221,0.5,1.0
1.0,1.0,0.8113207547169812,1.0,0.5059033442088091,0.5,0.5
0.0,0.0,0.3018867924528302,0.5,0.5044963295269168,0.5,1.0
0.0,0.0,0.33962264150943394,0.5,0.4298582789559543,0.5,0.5
0.0,0.0,0.33962264150943394,0.5,0.8137897634584014,1.0,1.0
0.0,1.0,0.43396226415094336,0.5,0.2933319738988581,0.0,0.0
0.0,0.0,0.11320754716981135,0.0,0.3803731647634584,0.5,0.0
1.0,1.0,0.11320754716981135,0.5,0.30257952691680257,0.5,0.5
0.0,0.0,0.32075471698113206,0.5,0.4053374796084829,0.5,0.5
0.0,1.0,0.15094339622641512,0.5,0.3642128874388255,0.5,0.5
0.0,0.0,0.3962264150943396,0.5,0.7507952691680261,1.0,1.0
0.0,0.0,0.2641509433962264,0.0,0.5966761827079935,0.5,1.0
1.0,1.0,0.22641509433962265,0.5,0.6592322593800979,0.5,0.0
0.0,1.0,0.32075471698113206,0.5,0.5336867862969005,0.5,0.0
0.0,1.0,0.24528301886792453,0.5,0.45050469004893967,0.5,0.5
1.0,1.0,0.09433962264150941,0.5,0.36385093800978796,0.5,0.5
0.0,0.0,0.18867924528301888,0.0,0.4363784665579119,0.0,1.0
1.0,1.0,0.13207547169811323,0.5,0.6454577895595432,0.5,0.0
0.0,1.0,0.32075471698113206,0.5,0.5010195758564437,0.5,0.5
0.0,0.0,0.5471698113207546,0.5,0.4894473898858075,0.5,0.5
1.0,1.0,0.22641509433962265,0.5,0.785399673735726,1.0,0.0
1.0,1.0,0.169811320754717,0.5,0.3735063213703099,0.5,1.0
1.0,1.0,0.09433962264150941,0.5,0.6000560766721045,0.5,0.5
0.0,1.0,0.33962264150943394,0.5,0.7374745106035889,1.0,0.5
1.0,1.0,0.13207547169811323,0.5,0.35084115008156613,0.5,1.0
1.0,1.0,0.43396226415094336,1.0,0.6683370717781403,1.0,1.0
0.0,0.0,0.11320754716981135,0.0,0.15439437194127245,0.0,0.0
0.0,0.0,0.8490566037735849,1.0,0.5093902936378467,0.5,0.0
1.0,1.0,0.169811320754717,0.5,0.40921186786296904,0.5,1.0
0.0,0.0,0.22641509433962265,0.0,0.34900591353996735,0.5,0.5
0.0,1.0,0.4150943396226415,0.5,0.18286092985318106,0.0,0.0
0.0,0.0,0.22641509433962265,0.0,0.3223592985318108,0.5,1.0
0.0,0.0,0.3018867924528302,0.5,0.5513203507340947,1.0,1.0
1.0,1.0,0.20754716981132076,0.5,0.44854200652528553,0.5,0.0
1.0,1.0,0.11320754716981135,0.5,0.7181994290375204,0.5,1.0
0.0,0.0,0.20754716981132076,0.0,0.5781861745513867,0.5,1.0
0.0,0.0,0.169811320754717,0.0,0.21259685970636213,0.0,0.0
0.0,0.0,0.5471698113207546,0.5,0.41143964110929854,0.5,0.5
1.0,1.0,0.05660377358490565,0.5,0.8100326264274063,0.5,0.0
1.0,1.0,0.3773584905660377,0.5,0.3745870717781403,0.5,1.0
0.0,0.0,0.169811320754717,0.0,0.860985929853181,0.5,1.0
0.0,0.0,0.9056603773584906,1.0,0.45968087275693315,0.0,0.0
0.0,0.0,0.32075471698113206,0.5,0.4449276101141926,0.5,0.5
1.0,1.0,0.490566037735849,1.0,0.36918331973898866,0.0,0.0
0.0,1.0,0.169811320754717,0.5,0.2756729200652529,0.0,0.0
1.0,1.0,0.22641509433962265,0.5,0.7148501223491028,1.0,0.5
0.0,0.0,0.169811320754717,0.0,0.5531199021207178,1.0,1.0
0.0,0.0,0.07547169811320753,0.0,0.33316170473083195,0.5,0.5
1.0,1.0,0.09433962264150941,0.5,0.36487561174551386,0.5,1.0
0.0,0.0,0.22641509433962265,0.0,0.5344259787928222,0.5,0.5
1.0,1.0,0.3962264150943396,1.0,0.3600581158238173,0.5,0.0
1.0,1.0,0.6226415094339623,1.0,0.4689692088091354,0.5,0.0
0.0,0.0,0.18867924528301888,0.0,0.4999286296900489,0.5,0.5
0.0,0.0,0.5283018867924527,0.5,0.5941629282218598,0.5,1.0
0.0,0.0,0.45283018867924524,0.5,0.4287010603588908,0.5,0.0
0.0,0.0,0.3773584905660377,0.5,0.37190048939641107,0.5,1.0
0.0,0.0,0.11320754716981135,0.0,0.5987663132137031,0.5,0.5
1.0,1.0,0.20754716981132076,0.5,0.9093189233278955,0.5,1.0
0.0,0.0,0.33962264150943394,0.5,0.8782065660685154,1.0,1.0
1.0,1.0,0.037735849056603765,0.5,0.30344106851549757,0.5,0.5
0.0,0.0,0.5660377358490567,0.5,0.4502650897226754,0.5,0.5
0.0,1.0,0.5094339622641508,1.0,0.18547614192495923,0.0,0.0
0.0,0.0,0.3773584905660377,0.5,0.5643199429037521,0.5,1.0
0.0,0.0,0.3018867924528302,0.5,0.20142230831973898,0.0,0.0
0.0,0.0,0.33962264150943394,0.5,0.47898144371941276,0.5,0.5
1.0,1.0,0.22641509433962265,0.5,0.33299857259380106,0.5,0.5
0.0,0.0,0.33962264150943394,0.5,0.4690099918433932,0.5,1.0
0.0,0.0,0.9811320754716981,1.0,0.9643454323001632,1.0,1.0
0.0,0.0,0.33962264150943394,0.5,0.45173837683523654,0.5,1.0
0.0,0.0,0.2641509433962264,0.0,0.5367251223491029,0.5,0.5
1.0,1.0,0.2830188679245283,0.5,0.3489192495921697,0.5,1.0
1.0,1.0,0.037735849056603765,0.5,0.5702232871125612,0.5,1.0
1.0,1.0,0.13207547169811323,0.5,0.4554241435562806,0.5,0.5
0.0,1.0,0.24528301886792453,0.5,0.4054700244698206,0.5,1.0
0.0,0.0,0.2830188679245283,0.5,0.3038998776508972,0.5,0.0
1.0,1.0,0.15094339622641512,0.5,0.3024418841761827,0.5,0.5
1.0,1.0,0.3018867924528302,0.5,0.5974663539967374,1.0,1.0
0.0,0.0,0.2830188679245283,0.5,0.3724867455138663,0.5,0.0
0.0,0.0,0.15094339622641512,0.0,0.39601855628058735,0.5,0.5
1.0,1.0,0.6603773584905661,1.0,0.8941527324632954,1.0,0.0
0.0,1.0,0.45283018867924524,1.0,0.43574123164763456,0.5,0.0
0.0,0.0,0.6415094339622642,0.5,0.4888611337683524,0.5,1.0
0.0,0.0,0.24528301886792453,0.0,0.4982769168026101,1.0,0.5
0.0,0.0,0.8867924528301887,1.0,0.41548735725938013,0.5,0.0
0.0,1.0,0.18867924528301888,0.5,0.7211409053833605,0.5,1.0
0.0,1.0,0.22641509433962265,0.5,0.6776661908646003,1.0,0.5
0.0,0.0,0.4150943396226415,0.5,0.2135399673735726,0.0,0.0
0.0,0.0,0.6037735849056605,0.5,0.7178476753670473,0.5,1.0
0.0,0.0,0.33962264150943394,0.5,0.35875305872756935,0.5,0.5
0.0,0.0,0.24528301886792453,0.0,0.31582891517128875,0.5,0.5
0.0,0.0,0.9433962264150944,1.0,0.1972522430668842,0.0,0.0
0.0,1.0,0.037735849056603765,0.5,0.3219616639477978,0.5,0.0
1.0,1.0,0.2830188679245283,0.5,0.4982106443719413,0.5,0.5
0.0,0.0,0.679245283018868,0.5,0.9268913132137031,1.0,1.0
0.0,0.0,0.3018867924528302,0.5,0.4113631729200653,0.0,0.0
0.0,0.0,0.33962264150943394,0.5,0.5070860522022839,0.5,1.0
0.0,1.0,0.20754716981132076,0.5,0.3599204730831974,0.5,0.5
0.0,0.0,0.05660377358490565,0.0,0.4716455954323002,0.5,1.0
1.0,1.0,0.3018867924528302,0.5,0.5699123164763459,1.0,1.0
1.0,1.0,0.18867924528301888,0.5,0.34086969820554647,0.5,0.0
1.0,1.0,0.169811320754717,0.5,0.43041394779771613,0.5,0.0
0.0,0.0,0.33962264150943394,0.5,0.45056076672104406,0.5,1.0
0.0,1.0,0.4150943396226415,0.5,0.7105984910277325,1.0,0.5
0.0,0.0,0.6415094339622642,0.5,0.5181229608482871,0.5,0.0
0.0,1.0,0.169811320754717,0.5,0.1528497145187602,0.0,0.0
0.0,0.0,0.15094339622641512,0.0,0.47936378466557916,0.5,0.5
0.0,1.0,0.05660377358490565,0.5,0.26836765905383364,0.5,0.5
0.0,0.0,0.3773584905660377,0.5,0.19797104404567697,0.0,0.0
0.0,0.0,0.3773584905660377,0.5,0.9505607667210441,1.0,1.0
0.0,0.0,0.4716981132075471,0.5,0.3927712071778141,0.5,0.0
0.0,0.0,0.15094339622641512,0.0,0.34450958401305065,0.5,1.0
0.0,1.0,0.05660377358490565,0.5,0.3927202283849919,0.0,0.0
0.0,0.0,0.6981132075471699,0.5,0.6224918433931484,0.5,1.0
0.0,0.0,0.2830188679245283,0.5,0.40784563621533443,0.5,1.0
1.0,1.0,0.5094339622641508,1.0,0.3771156199021207,0.0,0.0
0.0,0.0,0.6037735849056605,0.5,0.5855780995106036,0.5,0.5
0.0,0.0,0.9056603773584906,1.0,0.7296849510603589,1.0,0.0
0.0,0.0,0.6226415094339623,0.5,0.4941629282218597,0.5,0.0
1.0,1.0,0.3962264150943396,1.0,0.25652528548123976,0.0,0.0
0.0,0.0,0.24528301886792453,0.0,0.4011827079934748,0.5,1.0
0.0,0.0,0.09433962264150941,0.0,0.5,0.5,0.5
0.0,1.0,0.11320754716981135,0.5,0.2313315660685155,0.0,0.0
0.0,1.0,0.15094339622641512,0.5,0.16808727569331158,0.0,0.0
1.0,1.0,0.09433962264150941,0.5,0.31162826264274057,0.5,0.5
0.0,0.0,0.22641509433962265,0.0,0.27980730016313216,0.5,1.0
0.0,0.0,0.2641509433962264,0.0,0.39908238172920063,0.5,0.5
0.0,0.0,0.22641509433962265,0.0,0.47311888254486134,0.5,0.5
0.0,0.0,0.169811320754717,0.0,0.36088397226753677,0.5,0.5
0.0,0.0,0.6603773584905661,0.5,0.8765854404567701,1.0,0.5
0.0,0.0,0.07547169811320753,0.0,0.2850071370309951,0.5,0.5
0.0,0.0,0.07547169811320753,0.0,0.3667822185970636,0.5,1.0
0.0,0.0,0.15094339622641512,0.0,0.5267383768352366,0.5,1.0
0.0,0.0,0.6226415094339623,0.5,0.4380046900489397,0.0,0.0
0.0,0.0,0.32075471698113206,0.5,0.4391415171288744,0.5,0.0
0.0,1.0,0.13207547169811323,0.5,0.17581566068515495,0.0,0.0
0.0,0.0,0.45283018867924524,0.5,0.2166343800978793,0.0,0.0
0.0,0.0,0.22641509433962265,0.0,0.48736235725938015,1.0,0.0
0.0,0.0,0.09433962264150941,0.0,0.6690660685154975,0.0,1.0
0.0,1.0,0.8113207547169812,1.0,0.4840742251223491,0.0,0.0
1.0,1.0,0.32075471698113206,0.5,0.3648858075040783,0.5,0.5
0.0,0.0,0.3962264150943396,0.5,0.4052355220228385,0.5,0.5
1.0,1.0,0.20754716981132076,0.5,0.322084013050571,0.5,0.0
0.0,0.0,0.6226415094339623,0.5,0.4086663947797716,0.5,0.5
0.0,0.0,0.11320754716981135,0.0,0.44617149265905387,0.5,0.5
1.0,1.0,0.169811320754717,0.5,0.32716150081566076,0.5,0.0
1.0,1.0,0.32075471698113206,0.5,0.45510297716150083,0.0,0.0
0.0,0.0,0.13207547169811323,0.0,0.28643964110929854,0.5,1.0
0.0,0.0,0.6415094339622642,0.5,0.3697644779771615,0.5,1.0
0.0,0.0,0.32075471698113206,0.5,0.39328609298531814,0.5,0.0
0.0,0.0,0.15094339622641512,0.0,0.41491129690048945,0.5,0.5
1.0,1.0,0.07547169811320753,0.5,0.2700244698205546,0.5,1.0
1.0,1.0,0.3962264150943396,1.0,0.4040935970636216,0.0,0.0
1.0,1.0,0.5283018867924527,1.0,0.39542720228385,0.0,0.0
1.0,1.0,0.11320754716981135,0.5,0.4080699429037521,0.5,0.5
0.0,0.0,0.32075471698113206,0.5,0.5375101957585645,0.5,1.0
0.0,0.0,0.11320754716981135,0.0,0.3660328303425775,0.5,0.5
0.0,0.0,0.169811320754717,0.0,0.4889834828711256,0.0,0.0
0.0,0.0,0.32075471698113206,0.5,0.24395901305057097,0.0,0.0
0.0,1.0,0.20754716981132076,0.5,0.3619290375203915,0.5,1.0
1.0,1.0,0.09433962264150941,0.5,0.5082840538336052,0.5,0.5
1.0,1.0,0.7358490566037736,1.0,0.3635297716150082,0.0,0.0
0.0,0.0,0.169811320754717,0.0,0.3141007340946166,0.5,0.5
1.0,1.0,0.6981132075471699,1.0,0.46148552202283855,0.5,1.0
0.0,0.0,0.33962264150943394,0.5,0.682019779771615,1.0,0.5
1.0,1.0,0.7358490566037736,1.0,0.37272124796084827,0.0,0.0
0.0,0.0,0.2641509433962264,0.0,0.16064946982055464,0.0,0.0
0.0,0.0,0.3584905660377358,0.5,0.3588040375203916,0.5,0.0
0.0,0.0,0.33962264150943394,0.5,0.578125,0.5,0.0
1.0,1.0,0.3773584905660377,0.5,0.3889274061990212,0.5,0.0
0.0,1.0,0.5094339622641508,1.0,0.9141415171288745,1.0,1.0
0.0,0.0,0.13207547169811323,0.0,0.27376631321370315,0.5,0.5
0.0,0.0,0.2641509433962264,0.0,0.3836154159869495,0.5,1.0
1.0,1.0,0.3584905660377358,0.5,0.5160940048939642,0.5,0.5
0.0,0.0,0.18867924528301888,0.0,0.43270799347471456,0.5,0.5
0.0,1.0,0.3018867924528302,0.5,0.711332585644372,0.0,0.0
0.0,0.0,0.2641509433962264,0.0,0.38532830342577495,0.5,0.5
1.0,1.0,0.15094339622641512,0.5,0.3827538743882545,0.5,0.0
0.0,1.0,0.5849056603773586,1.0,0.24691578303425774,0.0,0.0
1.0,1.0,0.2641509433962264,0.5,0.5151610929853181,0.5,1.0
0.0,0.0,0.20754716981132076,0.0,0.5559339314845024,1.0,1.0
0.0,0.0,0.09433962264150941,0.0,0.5880301794453507,0.5,0.5
0.0,0.0,0.6037735849056605,0.5,0.4035736133768353,0.5,0.5
0.0,0.0,0.5849056603773586,0.5,0.332019779771615,0.0,0.0
0.0,0.0,0.8490566037735849,1.0,0.4537979200652529,0.5,1.0
0.0,1.0,0.3584905660377358,0.5,0.5937805872756934,0.5,1.0
1.0,1.0,0.32075471698113206,0.5,0.6734961256117455,0.0,0.5
0.0,0.0,0.15094339622641512,0.0,0.46326468189233283,0.5,1.0
0.0,0.0,0.24528301886792453,0.0,0.8879741027732464,1.0,1.0
1.0,1.0,0.5849056603773586,1.0,0.45795778955954325,0.5,0.5
0.0,1.0,0.5660377358490567,1.0,0.3841353996737358,0.5,0.5
0.0,1.0,0.15094339622641512,0.5,0.2972165579119086,0.5,0.0
0.0,1.0,0.18867924528301888,0.5,0.9114396411092986,1.0,0.5
1.0,1.0,0.490566037735849,1.0,0.8053833605220229,1.0,0.5
0.0,0.0,0.7169811320754718,0.5,0.6774163947797717,0.5,0.5
0.0,1.0,0.5283018867924527,1.0,0.8521869902120718,1.0,0.5
1.0,1.0,0.15094339622641512,0.5,0.7984247553017945,0.5,1.0
1.0,1.0,0.037735849056603765,0.5,0.46949429037520396,0.5,1.0
0.0,0.0,0.5094339622641508,0.5,0.2162571370309951,0.0,0.0
0.0,0.0,0.4716981132075471,0.5,0.42115619902120716,0.5,0.5
0.0,0.0,0.2641509433962264,0.0,0.6400234502446982,0.5,1.0
1.0,1.0,0.679245283018868,1.0,0.10598491027732462,0.0,0.0
1.0,1.0,0.45283018867924524,1.0,0.5622196166394781,0.5,0.5
0.0,0.0,0.3584905660377358,0.5,0.2782728384991844,0.0,0.0
0.0,0.0,0.5849056603773586,0.5,0.37327181892332795,0.5,0.0
0.0,0.0,0.490566037735849,0.5,0.9353945758564437,0.5,0.0
0.0,1.0,0.2830188679245283,0.5,0.5550010195758565,0.5,0.5
1.0,1.0,0.11320754716981135,0.5,0.339483075040783,0.0,0.0
0.0,1.0,0.2830188679245283,0.5,0.22448511419249592,0.0,0.0
1.0,1.0,0.11320754716981135,0.5,0.36338703099510605,0.5,1.0
0.0,1.0,0.07547169811320753,0.5,0.1347420473083197,0.0,0.0
0.0,0.0,0.4150943396226415,0.5,0.28922818107667214,0.0,0.0
0.0,0.0,0.13207547169811323,0.0,0.5634023246329527,0.5,0.0
1.0,1.0,0.15094339622641512,0.5,0.5403395187601958,0.5,0.5
0.0,1.0,0.13207547169811323,0.5,0.16695554649265906,0.0,0.0
0.0,0.0,0.20754716981132076,0.0,0.2530791190864601,0.0,0.0
0.0,0.0,0.24528301886792453,0.0,0.38366129690048945,0.5,1.0
0.0,0.0,0.3773584905660377,0.5,0.15945146818923325,0.0,0.0
1.0,1.0,0.5660377358490567,1.0,0.4604506525285481,0.0,0.0
0.0,0.0,0.2641509433962264,0.0,0.2876478384991843,0.5,1.0
1.0,1.0,0.169811320754717,0.5,0.29451977977161503,0.0,0.0
0.0,1.0,0.18867924528301888,0.5,0.6594514681892333,1.0,0.0
0.0,1.0,0.2641509433962264,0.5,0.36379995921696573,0.5,0.0
0.0,0.0,0.3018867924528302,0.5,0.5568260603588907,1.0,0.0
0.0,0.0,0.18867924528301888,0.0,0.573669453507341,0.5,0.0
1.0,1.0,0.33962264150943394,0.5,0.3560817699836868,0.5,1.0
0.0,0.0,0.3962264150943396,0.5,0.2951672104404568,0.0,0.0
0.0,0.0,0.5849056603773586,0.5,0.6063723491027733,0.5,1.0
1.0,1.0,0.3018867924528302,0.5,0.5787316476345841,0.5,1.0
0.0,0.0,0.24528301886792453,0.0,0.5599408646003263,0.5,0.5
0.0,0.0,0.18867924528301888,0.0,0.3352212479608483,0.5,1.0
1.0,1.0,0.22641509433962265,0.5,0.44141517128874386,0.5,0.0
1.0,1.0,0.11320754716981135,0.5,0.8871533442088091,1.0,0.5
1.0,1.0,0.11320754716981135,0.5,0.740064233278956,0.0,0.0
0.0,0.0,0.09433962264150941,0.0,0.4178833605220229,0.5,0.5
0.0,1.0,0.490566037735849,1.0,0.6363070962479609,1.0,0.5
1.0,1.0,0.09433962264150941,0.5,0.24866945350734096,0.0,0.0
1.0,1.0,0.11320754716981135,0.5,0.31936684339314847,0.5,1.0
0.0,0.0,0.18867924528301888,0.0,0.44110420065252853,0.5,1.0
0.0,1.0,0.24528301886792453,0.5,0.23226957585644373,0.0,0.0
1.0,1.0,0.11320754716981135,0.5,0.5839110929853182,0.5,0.5
1.0,1.0,0.15094339622641512,0.5,0.2883003670473083,0.0,0.0
0.0,1.0,0.13207547169811323,0.5,0.5812550978792822,0.5,1.0
0.0,0.0,0.2830188679245283,0.5,0.6734655383360523,1.0,0.5
0.0,0.0,0.3584905660377358,0.5,0.4057606035889071,0.0,0.0
1.0,1.0,0.4716981132075471,1.0,0.25270187601957583,0.0,0.0
0.0,0.0,0.09433962264150941,0.0,0.3057860929853181,0.5,1.0
1.0,1.0,0.09433962264150941,0.5,0.3144677814029364,0.0,0.0
0.0,0.0,0.3018867924528302,0.5,0.2626580342577488,0.0,0.0
0.0,0.0,0.2641509433962264,0.0,0.5612816068515498,0.5,0.5
1.0,1.0,0.09433962264150941,0.5,0.3133921288743883,0.5,0.0
1.0,1.0,0.20754716981132076,0.5,0.37011623164763463,0.5,1.0
0.0,0.0,0.3773584905660377,0.5,0.5887030995106036,1.0,0.5
0.0,0.0,0.18867924528301888,0.0,0.5404516721044046,0.5,0.5
0.0,0.0,0.5283018867924527,0.5,0.4834981647634584,0.5,1.0
0.0,0.0,0.09433962264150941,0.0,0.17066170473083195,0.0,0.0
0.0,0.0,0.5849056603773586,0.5,0.43655179445350734,0.5,1.0
0.0,0.0,0.15094339622641512,0.0,0.6002956769983687,1.0,1.0
0.0,1.0,0.18867924528301888,0.5,0.2906657830342577,0.5,0.0
1.0,1.0,0.09433962264150941,0.5,0.3706515089722676,0.5,1.0
0.0,0.0,0.8113207547169812,1.0,0.47779363784665585,0.5,1.0
0.0,0.0,0.3584905660377358,0.5,0.6847165579119087,1.0,0.0
1.0,1.0,0.33962264150943394,0.5,0.5074989804241435,0.5,0.5
0.0,1.0,0.05660377358490565,0.5,0.31064946982055464,0.5,1.0
0.0,0.0,0.13207547169811323,0.0,0.040028548123980406,0.0,0.0
0.0,0.0,0.33962264150943394,0.5,0.34507035073409464,0.5,0.0
0.0,0.0,0.169811320754717,0.0,0.4214263866231648,0.5,0.5
1.0,1.0,0.07547169811320753,0.5,0.4274673735725938,0.5,1.0
0.0,0.0,0.45283018867924524,0.5,0.4626529363784666,0.5,0.5
1.0,1.0,0.4150943396226415,1.0,0.514783849918434,0.5,1.0
0.0,0.0,0.33962264150943394,0.5,0.42029465742251226,0.5,0.5
0.0,0.0,0.2830188679245283,0.5,0.5544708401305057,0.5,0.5
1.0,1.0,0.09433962264150941,0.5,0.35792720228385,0.5,0.0
1.0,1.0,0.3584905660377358,0.5,0.6859400489396411,0.5,0.5
0.0,1.0,0.3018867924528302,0.5,0.39063009787928227,0.5,0.0
0.0,0.0,0.33962264150943394,0.5,0.3110114192495922,0.5,0.5
1.0,1.0,0.6415094339622642,1.0,0.30444025285481235,0.0,0.0
